[2026-03-04 15:44:07] Log cleared for new killchain scan.
[2026-03-04 15:44:08] [START] [START] Kill Chain Audit: testphp.vulnweb.com (Profile: Full Scan, Aggression: Attack)
[2026-03-04 15:44:08] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Starting scan...", "phase": "Initialization"}
[2026-03-04 15:44:08] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:44:08] [INFO] [SETUP] Starting background traffic capture...
[2026-03-04 15:44:09] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Recon Phase...", "phase": "recon_phase"}
[2026-03-04 15:44:09] [PHASE] [PHASE] RECONNAISSANCE - Surface Area Discovery
[2026-03-04 15:44:09] [STAGE] [STAGE] Scanning for subdomains and active hosts...
[2026-03-04 15:44:17] [INFO] [+] Found 1 potential subdomains.
[2026-03-04 15:44:17] [STAGE] [STAGE] Resolving subdomain IPs...
[2026-03-04 15:45:20] [INFO] [+] Resolved 1 host IPs.
[2026-03-04 15:45:20] [STAGE] [STAGE] Detecting target technology stack...
[2026-03-04 15:45:21] [INFO] [+] Detected technologies: Server, Language
[2026-03-04 15:45:21] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Network Audit Phase...", "phase": "network_audit_phase"}
[2026-03-04 15:45:21] [PHASE] [PHASE] NETWORK AUDIT - Infrastructure Assessment
[2026-03-04 15:45:21] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:45:21] [STAGE] [STAGE] Running Nmap full scan on 44.228.249.3...
[2026-03-04 15:51:58] [INFO] [+] Nmap scan completed. Found 1 open ports.
[2026-03-04 15:51:58] [STAGE] [STAGE] Attempting brute-force on open services (Level: aggressive)...
[2026-03-04 15:51:59] [INFO] [+] No exploitable services found or brute-force failed.
[2026-03-04 15:51:59] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Waf Detect Phase...", "phase": "waf_detect_phase"}
[2026-03-04 15:51:59] [PHASE] [PHASE] WAF DETECTION
[2026-03-04 15:51:59] [STAGE] [STAGE] Checking for Web Application Firewall (WAF)...
[2026-03-04 15:52:06] [INFO] [+] No WAF detected.
[2026-03-04 15:52:06] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Web Audit Phase...", "phase": "web_audit_phase"}
[2026-03-04 15:52:06] [PHASE] [PHASE] WEB AUDIT - Application Assessment
[2026-03-04 15:52:06] [STAGE] [STAGE] Crawling web application (Max Pages: 1000)...
[2026-03-04 15:52:12] [INFO] [+] Crawler found 26 URLs, 38 forms, and 0 API endpoints.
[2026-03-04 15:52:12] [STAGE] [STAGE] Performing directory fuzzing (Max Depth: 4)...
[2026-03-04 15:52:22] [INFO] [+] Directory fuzzer found 3 potential paths.
[2026-03-04 15:52:22] [STAGE] [STAGE] Running advanced web vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Web vulnerability scanner found 3 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running custom parameter injection scanner...
[2026-03-04 15:52:30] [INFO] [+] Custom scanner found 0 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running logic-based vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Logic scanner found 0 findings.
[2026-03-04 15:52:30] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Zap Scan Phase...", "phase": "zap_scan_phase"}
[2026-03-04 15:52:30] [PHASE] [PHASE] ZAP SCAN - Comprehensive DAST
[2026-03-04 15:52:30] [STAGE] [STAGE] Starting OWASP ZAP quick scan...
[2026-03-04 15:52:30] [ZAP] [*] ZAP: Initializing on port 27330...
[2026-03-04 15:52:30] [ZAP] [*] Waiting for ZAP initialization on port 27330 (timeout: 240s)...
[2026-03-04 15:52:30] [ZAP] [ZAP Daemon] C:\Program Files\ZAP\Zed Attack Proxy>if exist "C:\Users\Divy\ZAP\.ZAP_JVM.properties" (set /p jvmopts= 0<"C:\Users\Divy\ZAP\.ZAP_JVM.properties" )  else (set jvmopts=-Xmx512m )
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapInternalHttpClient.doExecute(ZapInternalHttpClient.java:173)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:245)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:188)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl0(HttpSenderApache.java:486)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:365)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:116)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendRateLimited(BaseHttpSender.java:415)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAuthenticated(BaseHttpSender.java:383)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendNoRedirections(BaseHttpSender.java:351)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.send(BaseHttpSender.java:307)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:278)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:234)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendImpl(HttpSender.java:536)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:368)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule.scan(CloudMetadataScanRule.java:190)
[2026-03-04 16:08:57] [ZAP] [ZAP Daemon] at java.base/java.lang.Thread.run(Thread.java:1447)
[2026-03-04 16:08:58] [ZAP] [ZAP Daemon] 987588 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:08:58] [ZAP] [ZAP Daemon] 988114 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] 988634 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:08:59] [ZAP] [PROGRESS] ZAP AScan: 55%
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] 989150 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule - Error sending request to aws.zaproxy.org: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] org.apache.hc.core5.http.NoHttpResponseException: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.DefaultBHttpClientConnection.receiveResponseHeader(DefaultBHttpClientConnection.java:301)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.ZapHttpRequestExecutor.execute(ZapHttpRequestExecutor.java:78)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.HttpRequestExecutor.execute(HttpRequestExecutor.java:218)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager$InternalConnectionEndpoint.execute(PoolingHttpClientConnectionManager.java:712)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.execute(InternalExecRuntime.java:216)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.MainClientExec.execute(MainClientExec.java:116)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:188)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapProtocolExec.execute(ZapProtocolExec.java:179)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec.execute(ZapHttpRequestRetryExec.java:81)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapInternalHttpClient.doExecute(ZapInternalHttpClient.java:173)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:245)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:188)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl0(HttpSenderApache.java:486)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:365)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:116)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendRateLimited(BaseHttpSender.java:415)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAuthenticated(BaseHttpSender.java:383)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendNoRedirections(BaseHttpSender.java:351)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.send(BaseHttpSender.java:307)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:278)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:234)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendImpl(HttpSender.java:536)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:368)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule.scan(CloudMetadataScanRule.java:190)
[2026-03-04 16:08:59] [ZAP] [ZAP Daemon] at java.base/java.lang.Thread.run(Thread.java:1447)
[2026-03-04 16:09:00] [ZAP] [ZAP Daemon] 989665 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:00] [ZAP] [ZAP Daemon] 990185 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:01] [ZAP] [ZAP Daemon] 990713 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] 991240 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule - Error sending request to 169.254.169.254: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] org.apache.hc.core5.http.NoHttpResponseException: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.DefaultBHttpClientConnection.receiveResponseHeader(DefaultBHttpClientConnection.java:301)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.ZapHttpRequestExecutor.execute(ZapHttpRequestExecutor.java:78)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.HttpRequestExecutor.execute(HttpRequestExecutor.java:218)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager$InternalConnectionEndpoint.execute(PoolingHttpClientConnectionManager.java:712)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.execute(InternalExecRuntime.java:216)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.MainClientExec.execute(MainClientExec.java:116)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:188)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapProtocolExec.execute(ZapProtocolExec.java:179)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec.execute(ZapHttpRequestRetryExec.java:81)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapInternalHttpClient.doExecute(ZapInternalHttpClient.java:173)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:245)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:188)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl0(HttpSenderApache.java:486)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:365)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:116)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendRateLimited(BaseHttpSender.java:415)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAuthenticated(BaseHttpSender.java:383)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendNoRedirections(BaseHttpSender.java:351)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.send(BaseHttpSender.java:307)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:278)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:234)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendImpl(HttpSender.java:536)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:368)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule.scan(CloudMetadataScanRule.java:190)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] at java.base/java.lang.Thread.run(Thread.java:1447)
[2026-03-04 16:09:02] [ZAP] [ZAP Daemon] 991759 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:03] [ZAP] [ZAP Daemon] 992275 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:03] [ZAP] [ZAP Daemon] 992795 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] 993309 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule - Error sending request to metadata.google.internal: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] org.apache.hc.core5.http.NoHttpResponseException: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.DefaultBHttpClientConnection.receiveResponseHeader(DefaultBHttpClientConnection.java:301)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.ZapHttpRequestExecutor.execute(ZapHttpRequestExecutor.java:78)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.HttpRequestExecutor.execute(HttpRequestExecutor.java:218)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager$InternalConnectionEndpoint.execute(PoolingHttpClientConnectionManager.java:712)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.execute(InternalExecRuntime.java:216)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.MainClientExec.execute(MainClientExec.java:116)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:188)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapProtocolExec.execute(ZapProtocolExec.java:179)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec.execute(ZapHttpRequestRetryExec.java:81)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapInternalHttpClient.doExecute(ZapInternalHttpClient.java:173)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:245)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:188)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl0(HttpSenderApache.java:486)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:365)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.HttpSenderApache.sendImpl(HttpSenderApache.java:116)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendRateLimited(BaseHttpSender.java:415)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAuthenticated(BaseHttpSender.java:383)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendNoRedirections(BaseHttpSender.java:351)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.send(BaseHttpSender.java:307)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:278)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.BaseHttpSender.sendAndReceive(BaseHttpSender.java:234)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendImpl(HttpSender.java:536)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.parosproxy.paros.network.HttpSender.sendAndReceive(HttpSender.java:368)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule.scan(CloudMetadataScanRule.java:190)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] at java.base/java.lang.Thread.run(Thread.java:1447)
[2026-03-04 16:09:04] [ZAP] [ZAP Daemon] 993837 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:04] [ZAP] [PROGRESS] ZAP AScan: 55%
[2026-03-04 16:09:05] [ZAP] [ZAP Daemon] 994354 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:05] [ZAP] [ZAP Daemon] 994878 [ZAP-ActiveScanner-0] INFO  org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {}->http://testphp.vulnweb.com:80
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] 995404 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.ascanrules.CloudMetadataScanRule - Error sending request to 169.254.169.254: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] org.apache.hc.core5.http.NoHttpResponseException: testphp.vulnweb.com:80 failed to respond
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.DefaultBHttpClientConnection.receiveResponseHeader(DefaultBHttpClientConnection.java:301)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.zaproxy.addon.network.internal.client.apachev5.ZapHttpRequestExecutor.execute(ZapHttpRequestExecutor.java:78)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.core5.http.impl.io.HttpRequestExecutor.execute(HttpRequestExecutor.java:218)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager$InternalConnectionEndpoint.execute(PoolingHttpClientConnectionManager.java:712)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.execute(InternalExecRuntime.java:216)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.MainClientExec.execute(MainClientExec.java:116)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:188)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapProtocolExec.execute(ZapProtocolExec.java:179)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapHttpRequestRetryExec.execute(ZapHttpRequestRetryExec.java:81)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.ZapInternalHttpClient.doExecute(ZapInternalHttpClient.java:173)
[2026-03-04 16:09:06] [ZAP] [ZAP Daemon] at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:245)
